uid,namedLocation,date,eventID,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
6d43048f-d8a6-4a2e-a94d-399ec3f74e57,HARV_026.basePlot.vst,2019-07-25,vst_HARV_2019,D01,HARV,HARV_026,33,3.2,306.1,map and tag,NEON.PLA.D01.HARV.02931,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0002-1884-3191,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
c3ac53a9-0edb-400f-8651-b97a69eb2d66,HARV_026.basePlot.vst,2019-07-25,vst_HARV_2019,D01,HARV,HARV_026,41,1.5,295.7,map and tag,NEON.PLA.D01.HARV.02094,"","","","",NEON.DOC.000987vH,"",QUVE,Quercus velutina Lam.,species,"","",,"","",0000-0002-1884-3191,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
6fd4c3a2-440c-41c0-8210-9c5bded69560,HARV_026.basePlot.vst,2019-07-25,vst_HARV_2019,D01,HARV,HARV_026,,,,tag only,NEON.PLA.D01.HARV.10799,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0002-1884-3191,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
20ed2073-c7b6-47b7-8475-9e85c2dae372,HARV_026.basePlot.vst,2019-07-25,vst_HARV_2019,D01,HARV,HARV_026,,,,tag only,NEON.PLA.D01.HARV.11605,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0002-1884-3191,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
f0b1e092-6595-469d-91c3-8951a62779bc,HARV_026.basePlot.vst,2019-07-25,vst_HARV_2019,D01,HARV,HARV_026,41,1.9,54,map and tag,NEON.PLA.D01.HARV.03101,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-1884-3191,,20240412T025749Z,PROVISIONAL
39efa4ca-6c5b-42d9-9aaf-1e2b155ba490,HARV_026.basePlot.vst,2019-07-25,vst_HARV_2019,D01,HARV,HARV_026,,,,tag only,NEON.PLA.D01.HARV.10961,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0002-1884-3191,0000-0002-9299-545X,,20240412T025749Z,PROVISIONAL
b6af03dd-d0f3-477a-9245-df1329bb9289,HARV_026.basePlot.vst,2019-07-25,vst_HARV_2019,D01,HARV,HARV_026,,,,tag only,NEON.PLA.D01.HARV.10956,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0002-1884-3191,0000-0002-9299-545X,,20240412T025749Z,PROVISIONAL
d77287d3-0402-44d9-b797-21f683ade8ce,HARV_026.basePlot.vst,2019-07-25,vst_HARV_2019,D01,HARV,HARV_026,,,,tag only,NEON.PLA.D01.HARV.10958,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0002-1884-3191,0000-0002-9299-545X,,20240412T025749Z,PROVISIONAL
b86cc923-e3ef-43d7-b9d3-20ede8f641d4,HARV_026.basePlot.vst,2019-07-25,vst_HARV_2019,D01,HARV,HARV_026,,,,tag only,NEON.PLA.D01.HARV.10952,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-1884-3191,,20240412T025749Z,PROVISIONAL
7c31f1bc-40ac-4c1f-9c99-b66f520bdbbc,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10109,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
45b83049-15fe-4f08-8499-1a85871f3bc0,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10059,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
eaae6dba-62c4-4b40-8d3b-012c5e6ab467,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10113,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
c20eb3f7-9ac6-4933-a62c-11d27d665361,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.03342,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6093-9384,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
dbd8f3d3-b62d-479e-abec-6cfdde280a6d,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10057,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
245337b8-5796-48c2-bafd-d41e6e625c0a,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.03355,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6093-9384,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
577c0c87-414f-4ebb-be82-80b3c4456947,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10078,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0001-6093-9384,,20240412T025749Z,PROVISIONAL
1e84eae5-003c-482f-9362-f6e85fe74af8,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10058,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
a2abb59d-1ac9-457d-b250-39052462061f,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.03369,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0001-6093-9384,,20240412T025749Z,PROVISIONAL
b7e7e6e6-2e01-4731-9503-48d7c268f434,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10112,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
4d9a24ab-fda7-452f-975b-fcf1b4854f9e,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.03346,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6093-9384,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
d04f0082-90da-4296-897c-d725ed9f7aa5,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.03343,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6093-9384,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
4181a45b-b3ca-4b3a-b3e4-83ea70951324,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10111,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
2b0774e0-7086-4883-90c1-7dfdbe2ae953,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10115,"","","","",NEON.DOC.000987vH,"",QUVE,Quercus velutina Lam.,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
2aea06d8-2ac9-44be-8512-b12a2c52f9ef,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10088,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
74319c61-a9b9-468d-bb0c-c53397dc8fbc,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10118,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6846-5179,0000-0001-9529-4416,,20240412T025749Z,PROVISIONAL
fcf6b037-da33-46d2-b72e-40eb47338095,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10117,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6846-5179,0000-0001-9529-4416,,20240412T025749Z,PROVISIONAL
2531f95a-7205-4bf6-a107-9221221d0ce9,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,31,8.5,7.3,map and tag,NEON.PLA.D01.HARV.03382,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0001-6093-9384,,20240412T025749Z,PROVISIONAL
970d20d9-e1a2-4cad-af24-f2f324ccd22e,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10083,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
1f77c9dd-793e-45bf-b68a-d174f8fbcc5b,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10105,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
839e2f8d-be87-4e30-820d-c23bea84f8fb,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10071,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0001-6093-9384,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
138ee731-6a6e-427b-bd9c-a6ee7450068b,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10060,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0002-4386-3362,,20240412T025749Z,PROVISIONAL
c255941d-20c7-48b7-b662-a0111dc0d35e,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10065,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6093-9384,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
91f80a86-ff79-410a-957c-633d235d5e79,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10062,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
c80e1971-24a8-470e-bc2f-d15200863899,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10066,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6093-9384,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
05ff6301-555b-4e82-b102-0fa160675446,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10114,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
478b2ea3-63c9-489e-a39a-5915ce184dc9,HARV_023.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_023,,,,tag only,NEON.PLA.D01.HARV.10122,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-2931-6669,0000-0001-9529-4416,,20240412T025749Z,PROVISIONAL
f7d4d102-8532-4131-9caf-3028771b6162,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10072,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
e3f3b383-7d97-4bfa-81e8-8bdfa03055fa,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10075,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0002-4386-3362,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
9d02dbf3-3203-4e93-aea1-c3c32629357c,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10077,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0001-6093-9384,,20240412T025749Z,PROVISIONAL
5cc283ff-89f1-45dc-856b-4a552430a096,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10069,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0002-4386-3362,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
1fd7d1f4-7090-4118-b673-50a2e001cf0c,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10076,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0001-6093-9384,,20240412T025749Z,PROVISIONAL
b683b1b5-c2c5-45c2-a851-88c19d2c683c,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10070,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
d1c8bdbd-4728-4a7a-abcf-32faab0ca052,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.03344,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6093-9384,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
c790c531-79cb-4b62-a21c-4d57646d0436,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10079,"","","","",NEON.DOC.000987vH,"",HAVI4,Hamamelis virginiana L.,species,"","",,"","",0000-0002-5456-0404,0000-0001-6093-9384,,20240412T025749Z,PROVISIONAL
4017d718-3e6f-47c4-849a-04193e164604,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10082,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
ff0f0eb2-1329-4d52-aa10-386ea7283b85,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10081,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
a33d5cde-c00b-4659-b8b2-35dbb3b26f45,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.03341,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6093-9384,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
59b23188-1e9b-45aa-ad40-60429a9f016a,HARV_023.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_023,,,,tag only,NEON.PLA.D01.HARV.10124,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0001-6846-5179,0000-0001-9529-4416,,20240412T025749Z,PROVISIONAL
4fd531ea-4501-48f8-8f0c-198d2c3826f2,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10073,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0001-6093-9384,,20240412T025749Z,PROVISIONAL
cb9d30d3-2eb0-49fa-bd92-455353f73b0d,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10074,"","","","",NEON.DOC.000987vH,"",HAVI4,Hamamelis virginiana L.,species,"","",,"","",0000-0002-5456-0404,0000-0001-6093-9384,,20240412T025749Z,PROVISIONAL
1c98ae55-3d8e-430e-97dd-0d8baa6de9f5,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10067,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
31ca4320-8273-4b92-8937-ef57b54e25cf,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10068,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0001-6093-9384,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
b83d7952-aa0e-42a5-88ae-53d5ad80fec4,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10106,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-9299-545X,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
6bfbc868-fc8f-4c0c-a485-b094a7083aef,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.03358,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6093-9384,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
295c4c10-3ef4-4022-98c0-c0305192e215,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10108,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-9299-545X,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
aae4a487-2b36-43c0-8071-4a518e2b2b36,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10056,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
aa3c477b-dbc2-48ba-8feb-a009c1c04267,HARV_023.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_023,,,,tag only,NEON.PLA.D01.HARV.10121,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
58f90c55-4a11-4d64-9844-8d83e6a8a8be,HARV_023.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_023,,,,tag only,NEON.PLA.D01.HARV.10120,"","","","",NEON.DOC.000987vH,"",LOMO2,Lonicera morrowii A. Gray,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
5c31ed96-f33d-4bdf-9713-8af498b7bba5,HARV_023.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_023,,,,tag only,NEON.PLA.D01.HARV.10119,"","","","",NEON.DOC.000987vH,"",ILVE,Ilex verticillata (L.) A. Gray,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
124ab48c-aa58-4ad0-9f33-d6e34dcf0aa8,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,41,5.3,20,map and tag,NEON.PLA.D01.HARV.03386,"","","","",NEON.DOC.000987vH,"",ACRU,Acer rubrum L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
d078e00a-4528-42be-913a-c6f7ca499804,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10110,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-2931-6669,0000-0001-6846-5179,,20240412T025749Z,PROVISIONAL
a47af202-6550-40c0-a21b-61280cffda95,HARV_022.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_022,,,,tag only,NEON.PLA.D01.HARV.10116,"","","","",NEON.DOC.000987vH,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",0000-0001-6846-5179,0000-0001-9529-4416,,20240412T025749Z,PROVISIONAL
d7209215-6317-4aa7-85fc-acc459124834,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,41,0.1,290,map and tag,NEON.PLA.D01.HARV.03397,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
01421a40-d65f-425c-a943-f2361f8d6463,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,51,4.2,233.5,map and tag,NEON.PLA.D01.HARV.03400,"","","","",NEON.DOC.000987vH,"",ACRU,Acer rubrum L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
22ace7ad-fb97-47d4-989f-a11346d5fd9a,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.03345,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6093-9384,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
2966a5aa-d8c2-4012-9661-d091b763a7af,HARV_023.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_023,,,,tag only,NEON.PLA.D01.HARV.10123,"","","","",NEON.DOC.000987vH,"",ACRU,Acer rubrum L.,species,"","",,"","",0000-0003-2931-6669,0000-0001-9529-4416,,20240412T025749Z,PROVISIONAL
0252b470-f747-4ee0-9504-2b38d1759d56,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10080,"","","","",NEON.DOC.000987vH,"",HAVI4,Hamamelis virginiana L.,species,"","",,"","",0000-0002-5456-0404,0000-0001-6093-9384,,20240412T025749Z,PROVISIONAL
84e8d436-d3ad-4217-999c-dd0cd961ca6b,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10085,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
11383869-25af-4271-aeb7-69886a999fe0,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10064,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0002-4386-3362,,20240412T025749Z,PROVISIONAL
55f213cc-df50-44fc-bfb0-7f2a0509de96,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10084,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0003-1933-3182,,20240412T025749Z,PROVISIONAL
bf8fe6c3-6644-4c50-afdc-160566ef2eb4,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,31,5.7,78.6,map and tag,NEON.PLA.D01.HARV.03383,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0002-5456-0404,0000-0002-4386-3362,,20240412T025749Z,PROVISIONAL
6ffcf047-6ca2-4036-98f4-6e85689885e0,HARV_012.basePlot.vst,2019-08-01,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10061,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0003-1933-3182,0000-0002-5456-0404,,20240412T025749Z,PROVISIONAL
c9f9b721-569f-4649-86bf-b9ba1bb61601,HARV_012.basePlot.vst,2019-08-08,vst_HARV_2019,D01,HARV,HARV_012,,,,tag only,NEON.PLA.D01.HARV.10063,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0002-5456-0404,0000-0002-4386-3362,,20240412T025749Z,PROVISIONAL
c2095fa5-198d-4f21-854a-c12bc3a6ed61,HARV_001.basePlot.vst,2019-08-08,vst_HARV_2019,D01,HARV,HARV_001,,,,tag only,NEON.PLA.D01.HARV.10125,"","","","",NEON.DOC.000987vH,"",BELE,Betula lenta L.,species,"","",,"","",0000-0001-6846-5179,0000-0002-8951-4934,,20240412T025749Z,PROVISIONAL
ab0d8d6e-8066-4c36-8f44-42ddc7d64aea,HARV_013.basePlot.vst,2019-08-12,vst_HARV_2019,D01,HARV,HARV_013,49,1,102.2,map and tag,NEON.PLA.D01.HARV.10196,"","","","",NEON.DOC.000987vH,"",PIST,Pinus strobus L.,species,"","",,"","",0000-0002-9299-545X,0000-0002-8951-4934,,20240412T025749Z,PROVISIONAL
