"plotID","pointID","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","applicableModules","versionStartDate","versionEndDate"
"STEI_019","C2","distributed","mammalGrid",45.83111,-90.074027,"WGS84","15N",727250.474669785,5079446.91496489,NA,"GIS",490.03,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","D2","distributed","mammalGrid",45.831114,-90.073898,"WGS84","15N",727260.445790685,5079447.66568898,NA,"GIS",490.03,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","E2","distributed","mammalGrid",45.831117,-90.073769,"WGS84","15N",727270.416912722,5079448.41641319,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","F2","distributed","mammalGrid",45.831121,-90.073641,"WGS84","15N",727280.388035898,5079449.16713754,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","G2","distributed","mammalGrid",45.831124,-90.073512,"WGS84","15N",727290.35916021,5079449.91786201,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","H2","distributed","mammalGrid",45.831128,-90.073384,"WGS84","15N",727300.330285661,5079450.66858661,NA,"GIS",490.94,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","I2","distributed","mammalGrid",45.831131,-90.073255,"WGS84","15N",727310.301412248,5079451.41931134,NA,"GIS",490.94,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","J2","distributed","mammalGrid",45.831135,-90.073127,"WGS84","15N",727320.272539973,5079452.17003619,NA,"GIS",490.94,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","A3","distributed","mammalGrid",45.831014,-90.074279,"WGS84","15N",727231.2831546,5079435.44239898,NA,"GIS",489.48,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","B3","distributed","mammalGrid",45.831017,-90.07415,"WGS84","15N",727241.254273352,5079436.19312167,NA,"GIS",490.03,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","C3","distributed","mammalGrid",45.831021,-90.074022,"WGS84","15N",727251.225393241,5079436.9438445,NA,"GIS",490.03,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","D3","distributed","mammalGrid",45.831024,-90.073893,"WGS84","15N",727261.196514269,5079437.69456745,NA,"GIS",490.03,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","E3","distributed","mammalGrid",45.831027,-90.073765,"WGS84","15N",727271.167636433,5079438.44529053,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","F3","distributed","mammalGrid",45.831031,-90.073636,"WGS84","15N",727281.138759737,5079439.19601373,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","G3","distributed","mammalGrid",45.831034,-90.073507,"WGS84","15N",727291.109884177,5079439.94673706,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","H3","distributed","mammalGrid",45.831038,-90.073379,"WGS84","15N",727301.081009755,5079440.69746053,NA,"GIS",490.94,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","I3","distributed","mammalGrid",45.831041,-90.07325,"WGS84","15N",727311.05213647,5079441.44818412,NA,"GIS",490.94,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","J3","distributed","mammalGrid",45.831045,-90.073122,"WGS84","15N",727321.023264323,5079442.19890783,NA,"GIS",490.94,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","A4","distributed","mammalGrid",45.830924,-90.074274,"WGS84","15N",727232.033876662,5079425.47128073,NA,"GIS",489.48,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","B4","distributed","mammalGrid",45.830927,-90.074145,"WGS84","15N",727242.004995543,5079426.22200229,NA,"GIS",490.03,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","C4","distributed","mammalGrid",45.830931,-90.074017,"WGS84","15N",727251.976115559,5079426.97272397,NA,"GIS",490.03,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","D4","distributed","mammalGrid",45.830934,-90.073888,"WGS84","15N",727261.947236715,5079427.72344579,NA,"GIS",490.03,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","E4","distributed","mammalGrid",45.830938,-90.07376,"WGS84","15N",727271.918359007,5079428.47416773,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","F4","distributed","mammalGrid",45.830941,-90.073631,"WGS84","15N",727281.889482438,5079429.2248898,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","G4","distributed","mammalGrid",45.830945,-90.073502,"WGS84","15N",727291.860607005,5079429.97561199,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","H4","distributed","mammalGrid",45.830948,-90.073374,"WGS84","15N",727301.831732711,5079430.72633432,NA,"GIS",490.94,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","I4","distributed","mammalGrid",45.830951,-90.073245,"WGS84","15N",727311.802859554,5079431.47705677,NA,"GIS",490.94,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","J4","distributed","mammalGrid",45.830955,-90.073117,"WGS84","15N",727321.773987536,5079432.22777935,NA,"GIS",490.94,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","A5","distributed","mammalGrid",45.830834,-90.074269,"WGS84","15N",727232.784597588,5079415.50016235,NA,"GIS",490.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","B5","distributed","mammalGrid",45.830837,-90.07414,"WGS84","15N",727242.755716595,5079416.25088278,NA,"GIS",490.31,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","C5","distributed","mammalGrid",45.830841,-90.074012,"WGS84","15N",727252.726836741,5079417.00160332,NA,"GIS",490.31,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","D5","distributed","mammalGrid",45.830844,-90.073883,"WGS84","15N",727262.697958023,5079417.752324,NA,"GIS",490.31,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","F5","distributed","mammalGrid",45.830851,-90.073626,"WGS84","15N",727282.640204002,5079419.25376573,NA,"GIS",491.15,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","G5","distributed","mammalGrid",45.830855,-90.073498,"WGS84","15N",727292.611328697,5079420.00448679,NA,"GIS",491.15,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","H5","distributed","mammalGrid",45.830858,-90.073369,"WGS84","15N",727302.58245453,5079420.75520798,NA,"GIS",492.95,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","I5","distributed","mammalGrid",45.830862,-90.07324,"WGS84","15N",727312.553581502,5079421.50592929,NA,"GIS",492.95,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","J5","distributed","mammalGrid",45.830865,-90.073112,"WGS84","15N",727322.52470961,5079422.25665073,NA,"GIS",492.95,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","A6","distributed","mammalGrid",45.830744,-90.074264,"WGS84","15N",727233.535317375,5079405.52904385,NA,"GIS",490.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","B6","distributed","mammalGrid",45.830747,-90.074135,"WGS84","15N",727243.506436511,5079406.27976313,NA,"GIS",490.31,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","C6","distributed","mammalGrid",45.830751,-90.074007,"WGS84","15N",727253.477556784,5079407.03048254,NA,"GIS",490.31,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","D6","distributed","mammalGrid",45.830754,-90.073878,"WGS84","15N",727263.448678194,5079407.78120208,NA,"GIS",490.31,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","E6","distributed","mammalGrid",45.830758,-90.07375,"WGS84","15N",727273.419800742,5079408.53192175,NA,"GIS",491.15,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","F6","distributed","mammalGrid",45.830761,-90.073621,"WGS84","15N",727283.390924427,5079409.28264154,NA,"GIS",491.15,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","G6","distributed","mammalGrid",45.830765,-90.073493,"WGS84","15N",727293.36204925,5079410.03336146,NA,"GIS",491.15,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","H6","distributed","mammalGrid",45.830768,-90.073364,"WGS84","15N",727303.333175212,5079410.78408151,NA,"GIS",492.95,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","I6","distributed","mammalGrid",45.830772,-90.073235,"WGS84","15N",727313.30430231,5079411.53480169,NA,"GIS",492.95,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","J6","distributed","mammalGrid",45.830775,-90.073107,"WGS84","15N",727323.275430547,5079412.28552199,NA,"GIS",492.95,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","A7","distributed","mammalGrid",45.830654,-90.074259,"WGS84","15N",727234.286036025,5079395.55792522,NA,"GIS",490.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","B7","distributed","mammalGrid",45.830658,-90.07413,"WGS84","15N",727244.257155288,5079396.30864337,NA,"GIS",490.31,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","C7","distributed","mammalGrid",45.830661,-90.074002,"WGS84","15N",727254.228275688,5079397.05936164,NA,"GIS",490.31,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","D7","distributed","mammalGrid",45.830665,-90.073873,"WGS84","15N",727264.199397227,5079397.81008004,NA,"GIS",490.31,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","E7","distributed","mammalGrid",45.830668,-90.073745,"WGS84","15N",727274.170519902,5079398.56079857,NA,"GIS",491.15,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","F7","distributed","mammalGrid",45.830671,-90.073616,"WGS84","15N",727284.141643716,5079399.31151722,NA,"GIS",491.15,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","G7","distributed","mammalGrid",45.830675,-90.073488,"WGS84","15N",727294.112768667,5079400.06223601,NA,"GIS",491.15,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","H7","distributed","mammalGrid",45.830678,-90.073359,"WGS84","15N",727304.083894756,5079400.81295492,NA,"GIS",492.95,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","I7","distributed","mammalGrid",45.830682,-90.07323,"WGS84","15N",727314.055021982,5079401.56367396,NA,"GIS",492.95,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","J7","distributed","mammalGrid",45.830685,-90.073102,"WGS84","15N",727324.026150345,5079402.31439312,NA,"GIS",492.95,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","A8","distributed","mammalGrid",45.830564,-90.074254,"WGS84","15N",727235.036753537,5079385.58680646,NA,"GIS",491.46,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","B8","distributed","mammalGrid",45.830568,-90.074125,"WGS84","15N",727245.007872928,5079386.33752347,NA,"GIS",492.06,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","C8","distributed","mammalGrid",45.830571,-90.073997,"WGS84","15N",727254.978993456,5079387.0882406,NA,"GIS",492.06,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","D8","distributed","mammalGrid",45.830575,-90.073868,"WGS84","15N",727264.950115122,5079387.83895787,NA,"GIS",492.06,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","E8","distributed","mammalGrid",45.830578,-90.07374,"WGS84","15N",727274.921237925,5079388.58967526,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","F8","distributed","mammalGrid",45.830582,-90.073611,"WGS84","15N",727284.892361867,5079389.34039278,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","G8","distributed","mammalGrid",45.830585,-90.073483,"WGS84","15N",727294.863486945,5079390.09111042,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","H8","distributed","mammalGrid",45.830588,-90.073354,"WGS84","15N",727304.834613162,5079390.8418282,NA,"GIS",494.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","I8","distributed","mammalGrid",45.830592,-90.073226,"WGS84","15N",727314.805740515,5079391.5925461,NA,"GIS",494.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","J8","distributed","mammalGrid",45.830595,-90.073097,"WGS84","15N",727324.776869008,5079392.34326413,NA,"GIS",494.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","A9","distributed","mammalGrid",45.830474,-90.074249,"WGS84","15N",727235.787469912,5079375.61568758,NA,"GIS",491.46,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","B9","distributed","mammalGrid",45.830478,-90.074121,"WGS84","15N",727245.758589431,5079376.36640345,NA,"GIS",492.06,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","C9","distributed","mammalGrid",45.830481,-90.073992,"WGS84","15N",727255.729710086,5079377.11711945,NA,"GIS",492.06,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","D9","distributed","mammalGrid",45.830485,-90.073863,"WGS84","15N",727265.70083188,5079377.86783557,NA,"GIS",492.06,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","E9","distributed","mammalGrid",45.830488,-90.073735,"WGS84","15N",727275.671954811,5079378.61855182,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","F9","distributed","mammalGrid",45.830492,-90.073606,"WGS84","15N",727285.64307888,5079379.3692682,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","G9","distributed","mammalGrid",45.830495,-90.073478,"WGS84","15N",727295.614204087,5079380.11998471,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","H9","distributed","mammalGrid",45.830499,-90.073349,"WGS84","15N",727305.58533043,5079380.87070135,NA,"GIS",494.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","I9","distributed","mammalGrid",45.830502,-90.073221,"WGS84","15N",727315.556457912,5079381.62141811,NA,"GIS",494.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","J9","distributed","mammalGrid",45.830506,-90.073092,"WGS84","15N",727325.527586532,5079382.372135,NA,"GIS",494.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","A10","distributed","mammalGrid",45.830384,-90.074244,"WGS84","15N",727236.53818515,5079365.64456856,NA,"GIS",491.46,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","B10","distributed","mammalGrid",45.830388,-90.074116,"WGS84","15N",727246.509304795,5079366.3952833,NA,"GIS",492.06,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","C10","distributed","mammalGrid",45.830391,-90.073987,"WGS84","15N",727256.480425579,5079367.14599816,NA,"GIS",492.06,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","D10","distributed","mammalGrid",45.830395,-90.073858,"WGS84","15N",727266.4515475,5079367.89671314,NA,"GIS",492.06,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","E10","distributed","mammalGrid",45.830398,-90.07373,"WGS84","15N",727276.422670559,5079368.64742826,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","F10","distributed","mammalGrid",45.830402,-90.073601,"WGS84","15N",727286.393794755,5079369.3981435,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","G10","distributed","mammalGrid",45.830405,-90.073473,"WGS84","15N",727296.36492009,5079370.14885887,NA,"GIS",490.5,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","H10","distributed","mammalGrid",45.830409,-90.073344,"WGS84","15N",727306.336046561,5079370.89957437,NA,"GIS",494.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","I10","distributed","mammalGrid",45.830412,-90.073216,"WGS84","15N",727316.30717417,5079371.65029,NA,"GIS",494.22,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","J10","distributed","mammalGrid",45.830416,-90.073087,"WGS84","15N",727326.278302918,5079372.40100575,NA,"GIS",494.22,NA,"mixedForest","mam","20150101","20210101"
"BART_006","31.1.1","distributed","basePlot",44.060426,-71.311027,"WGS84","19N",314901.901,4881180.92,0.43,"GIS",443.56,0.27,"deciduousForest","div","20140101","20201020"
"BART_006","31.1.10","distributed","basePlot",44.060436,-71.311014,"WGS84","19N",314902.982,4881182.001,1.18,"GIS",443.56,0.27,"deciduousForest","div","20140101","20201020"
"BART_006","31","distributed","basePlot",44.060467,-71.310972,"WGS84","19N",314906.401,4881185.42,2.18,"GIS",443.56,0.27,"deciduousForest","div","20140101","20201020"
"BART_006","40.3.1","distributed","basePlot",44.060604,-71.311035,"WGS84","19N",314901.845,4881200.719,0.45,"GIS",437.66,0.28,"deciduousForest","div","20140101","20201020"
"BART_006","40.3.10","distributed","basePlot",44.060594,-71.311021,"WGS84","19N",314902.926,4881199.638,1.2,"GIS",437.66,0.28,"deciduousForest","div","20140101","20201020"
"BART_006","40.1.1","distributed","basePlot",44.060523,-71.311031,"WGS84","19N",314901.845,4881191.719,0.45,"GIS",437.66,0.28,"deciduousForest","div","20140101","20201020"
"BART_006","40.1.10","distributed","basePlot",44.060533,-71.311018,"WGS84","19N",314902.926,4881192.8,1.2,"GIS",437.66,0.28,"deciduousForest","div","20140101","20201020"
"BART_006","40","distributed","basePlot",44.060565,-71.310977,"WGS84","19N",314906.345,4881196.219,2.2,"GIS",437.66,0.28,"deciduousForest","div","20140101","20201020"
"BART_018","31.1.1","distributed","basePlot",44.058378,-71.277984,"WGS84","19N",317542.147,4880879.74,0.39,"GIS",313.4,0.19,"mixedForest","div","20140101","20201020"
"BART_018","31.1.10","distributed","basePlot",44.058388,-71.277971,"WGS84","19N",317543.228,4880880.821,1.14,"GIS",313.4,0.19,"mixedForest","div","20140101","20201020"
"BART_018","31","distributed","basePlot",44.05842,-71.27793,"WGS84","19N",317546.647,4880884.24,2.14,"GIS",313.4,0.19,"mixedForest","div","20140101","20201020"
"BART_018","32.2.1","distributed","basePlot",44.058407,-71.277752,"WGS84","19N",317560.865,4880882.458,0.46,"GIS",313.62,0.36,"mixedForest","div","20140101","20201020"
"BART_018","32.2.10","distributed","basePlot",44.058417,-71.277766,"WGS84","19N",317559.784,4880883.539,1.21,"GIS",313.62,0.36,"mixedForest","div","20140101","20201020"
"BART_018","32","distributed","basePlot",44.058447,-71.277809,"WGS84","19N",317556.365,4880886.958,2.21,"GIS",313.62,0.36,"mixedForest","div","20140101","20201020"
"BART_018","32.4.1","distributed","basePlot",44.058488,-71.277755,"WGS84","19N",317560.865,4880891.458,0.46,"GIS",313.62,0.36,"mixedForest","div","20140101","20201020"
"BART_018","32.4.10","distributed","basePlot",44.058478,-71.277768,"WGS84","19N",317559.784,4880890.377,1.21,"GIS",313.62,0.36,"mixedForest","div","20140101","20201020"
"BART_018","40.3.1","distributed","basePlot",44.058523,-71.277968,"WGS84","19N",317543.907,4880895.763,0.55,"GIS",319.27,0.46,"mixedForest","div","20140101","20201020"
"BART_018","40.3.10","distributed","basePlot",44.058513,-71.277954,"WGS84","19N",317544.988,4880894.682,1.3,"GIS",319.27,0.46,"mixedForest","div","20140101","20201020"
"BART_018","40.1.1","distributed","basePlot",44.058442,-71.277965,"WGS84","19N",317543.907,4880886.763,0.55,"GIS",319.27,0.46,"mixedForest","div","20140101","20201020"
"BART_018","40.1.10","distributed","basePlot",44.058452,-71.277952,"WGS84","19N",317544.988,4880887.844,1.3,"GIS",319.27,0.46,"mixedForest","div","20140101","20201020"
"BART_018","40","distributed","basePlot",44.058483,-71.27791,"WGS84","19N",317548.407,4880891.263,2.3,"GIS",319.27,0.46,"mixedForest","div","20140101","20201020"
"BART_031","31.1.1","distributed","basePlot",44.055466,-71.305231,"WGS84","19N",315350.723,4880616.977,0.49,"GIS",420.25,0.3,"evergreenForest","div","20140101","20201020"
"BART_031","31.1.10","distributed","basePlot",44.055476,-71.305218,"WGS84","19N",315351.804,4880618.058,1.24,"GIS",420.25,0.3,"evergreenForest","div","20140101","20201020"
"BART_031","31","distributed","basePlot",44.055507,-71.305176,"WGS84","19N",315355.223,4880621.477,2.24,"GIS",420.25,0.3,"evergreenForest","div","20140101","20201020"
"BART_031","40.3.1","distributed","basePlot",44.055621,-71.305211,"WGS84","19N",315352.767,4880634.146,0.44,"GIS",409.02,0.26,"evergreenForest","div","20140101","20201020"
"BART_031","40.3.10","distributed","basePlot",44.055611,-71.305197,"WGS84","19N",315353.848,4880633.065,1.19,"GIS",409.02,0.26,"evergreenForest","div","20140101","20201020"
"BART_031","40.1.1","distributed","basePlot",44.05554,-71.305208,"WGS84","19N",315352.767,4880625.146,0.44,"GIS",409.02,0.26,"evergreenForest","div","20140101","20201020"
"BART_031","40.1.10","distributed","basePlot",44.05555,-71.305195,"WGS84","19N",315353.848,4880626.227,1.19,"GIS",409.02,0.26,"evergreenForest","div","20140101","20201020"
"BART_031","40","distributed","basePlot",44.055581,-71.305153,"WGS84","19N",315357.267,4880629.646,2.19,"GIS",409.02,0.26,"evergreenForest","div","20140101","20201020"
"BART_031","41.4.1","distributed","basePlot",44.055614,-71.305019,"WGS84","19N",315368.133,4880633.022,0.47,"GIS",413.38,0.31,"evergreenForest","div","20140101","20201020"
"BART_031","41.4.10","distributed","basePlot",44.055604,-71.305032,"WGS84","19N",315367.052,4880631.941,1.22,"GIS",413.38,0.31,"evergreenForest","div","20140101","20201020"
"BART_080","32.2.1","distributed","basePlot",44.047307,-71.319613,"WGS84","19N",314173.18,4879743.13,0.42,"GIS",624.72,0.26,"deciduousForest","div","20150101","20201019"
"BART_080","32.2.10","distributed","basePlot",44.047316,-71.319627,"WGS84","19N",314172.099,4879744.211,1.17,"GIS",624.72,0.26,"deciduousForest","div","20150101","20201019"
"BART_080","32","distributed","basePlot",44.047346,-71.31967,"WGS84","19N",314168.68,4879747.63,2.17,"GIS",624.72,0.26,"deciduousForest","div","20150101","20201019"
"BART_080","32.4.1","distributed","basePlot",44.047388,-71.319616,"WGS84","19N",314173.18,4879752.13,0.42,"GIS",624.72,0.26,"deciduousForest","div","20150101","20201019"
"BART_080","32.4.10","distributed","basePlot",44.047378,-71.319629,"WGS84","19N",314172.099,4879751.049,1.17,"GIS",624.72,0.26,"deciduousForest","div","20150101","20201019"
"BART_080","40.3.1","distributed","basePlot",44.047462,-71.319863,"WGS84","19N",314153.62,4879760.875,0.39,"GIS",631.89,0.18,"deciduousForest","div","20150101","20201019"
"BART_080","40.3.10","distributed","basePlot",44.047452,-71.319849,"WGS84","19N",314154.701,4879759.794,1.14,"GIS",631.89,0.18,"deciduousForest","div","20150101","20201019"
"BART_080","40.1.1","distributed","basePlot",44.047381,-71.31986,"WGS84","19N",314153.62,4879751.875,0.39,"GIS",631.89,0.18,"deciduousForest","div","20150101","20201019"
"BART_080","40.1.10","distributed","basePlot",44.047391,-71.319847,"WGS84","19N",314154.701,4879752.956,1.14,"GIS",631.89,0.18,"deciduousForest","div","20150101","20201019"
"BART_080","40","distributed","basePlot",44.047422,-71.319805,"WGS84","19N",314158.12,4879756.375,2.14,"GIS",631.89,0.18,"deciduousForest","div","20150101","20201019"
"BART_080","41.4.1","distributed","basePlot",44.047457,-71.31964,"WGS84","19N",314171.442,4879759.801,0.42,"GIS",631.56,0.26,"deciduousForest","div","20150101","20201019"
"BART_080","41.4.10","distributed","basePlot",44.047447,-71.319653,"WGS84","19N",314170.361,4879758.72,1.17,"GIS",631.56,0.26,"deciduousForest","div","20150101","20201019"
"BART_018","49","distributed","basePlot",44.058527,-71.277974,"WGS84","19N",317543.407,4880896.263,0.3,"GeoXH 6000",319.27,0.46,"mixedForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_018","21","distributed","basePlot",44.058252,-71.278097,"WGS84","19N",317532.715,4880865.963,0.27,"GeoXH 6000",320.44,0.4,"mixedForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_018","57","distributed","basePlot",44.058637,-71.278147,"WGS84","19N",317529.921,4880908.805,0.27,"GeoXH 6000",316.45,0.41,"mixedForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_018","33","distributed","basePlot",44.058403,-71.277745,"WGS84","19N",317561.365,4880881.958,0.21,"GeoXH 6000",313.62,0.36,"mixedForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_019","25","distributed","tickPlot",44.069167,-71.287714,"WGS84","19N",316796.145,4882099.698,0.2,"GeoXH 6000",239.71,0.34,"mixedForest","tck","20140101","20201022"
"BART_019","57","distributed","tickPlot",44.069557,-71.2883,"WGS84","19N",316750.392,4882144.296,0.2,"GeoXH 6000",229.12,0.29,"mixedForest","tck","20140101","20201022"
"BART_019","61","distributed","tickPlot",44.069503,-71.287737,"WGS84","19N",316795.274,4882137.014,0.16,"GeoXH 6000",239.92,0.2,"mixedForest","tck","20140101","20201022"
"BART_034","61","tower","basePlot",44.064459,-71.285359,"WGS84","19N",316970.226,4881571.529,0.17,"GeoXH 6000",266.34,0.21,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201022"
"BART_046","39","tower","basePlot",44.059952,-71.285675,"WGS84","19N",316930.962,4881071.617,0.17,"GeoXH 6000",298.46,0.21,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201022"
"BART_032","43","tower","basePlot",44.067473,-71.287329,"WGS84","19N",316821.744,4881910.708,0.16,"GeoXH 6000",246.14,0.25,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201022"
"BART_032","59","tower","basePlot",44.067656,-71.287598,"WGS84","19N",316800.754,4881931.566,0.18,"GeoXH 6000",247.07,0.27,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201022"
"BART_032","61","tower","basePlot",44.067661,-71.28731,"WGS84","19N",316823.858,4881931.503,0.21,"GeoXH 6000",244.67,0.27,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201022"
"BART_006","21","distributed","basePlot",44.060355,-71.311178,"WGS84","19N",314889.597,4881173.346,0.15,"GeoXH 6000",446.71,0.23,"deciduousForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_006","31","distributed","basePlot",44.060421,-71.311033,"WGS84","19N",314901.401,4881180.42,0.18,"GeoXH 6000",443.56,0.27,"deciduousForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_006","25","distributed","basePlot",44.060341,-71.310646,"WGS84","19N",314932.152,4881170.596,0.19,"GeoXH 6000",437.12,0.19,"deciduousForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_006","49","distributed","basePlot",44.060608,-71.311041,"WGS84","19N",314901.345,4881201.219,0.2,"GeoXH 6000",437.66,0.28,"deciduousForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_006","57","distributed","basePlot",44.0607,-71.311153,"WGS84","19N",314892.652,4881211.624,0.23,"GeoXH 6000",440.52,0.38,"deciduousForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_051","57","tower","basePlot",44.06302,-71.28798,"WGS84","19N",316755.846,4881417.499,0.25,"GeoXH 6000",280.63,0.37,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201023"
"BART_051","21","tower","basePlot",44.062662,-71.287981,"WGS84","19N",316754.627,4881377.738,0.23,"GeoXH 6000",281.51,0.32,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201023"
"BART_051","43","tower","basePlot",44.062832,-71.287488,"WGS84","19N",316794.683,4881395.551,0.2,"GeoXH 6000",284.59,0.36,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201023"
"BART_051","61","tower","basePlot",44.063022,-71.287497,"WGS84","19N",316794.541,4881416.621,0.17,"GeoXH 6000",283.67,0.24,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201023"
