plotID,pointID,plotType,subtype,decimalLatitude,decimalLongitude,geodeticDatum,utmZone,easting,northing,coordinateUncertainty,coordinateSource,elevation,elevationUncertainty,nlcdClass,applicableModules,versionStartDate,versionEndDate
OSBS_004,41.4.10,distributed,basePlot,29.684163,-81.95903,WGS84,17N,407210.108,3284173.446,1.27,GIS,38.63,0.67,evergreenForest,div,20130101,20210224
OSBS_005,32.2.1,distributed,basePlot,29.696492,-82.02548,WGS84,17N,400792.533,3285594.817,0.47,GIS,30.16,0.24,woodyWetlands,div,20130101,20210303
OSBS_005,32.2.10,distributed,basePlot,29.696501,-82.025491,WGS84,17N,400791.452,3285595.898,1.22,GIS,30.16,0.24,woodyWetlands,div,20130101,20210303
OSBS_005,32,distributed,basePlot,29.696532,-82.025527,WGS84,17N,400788.033,3285599.317,2.22,GIS,30.16,0.24,woodyWetlands,div,20130101,20210303
OSBS_005,32.4.1,distributed,basePlot,29.696573,-82.025481,WGS84,17N,400792.533,3285603.817,0.47,GIS,30.16,0.24,woodyWetlands,div,20130101,20210303
OSBS_005,32.4.10,distributed,basePlot,29.696563,-82.025492,WGS84,17N,400791.452,3285602.736,1.22,GIS,30.16,0.24,woodyWetlands,div,20130101,20210303
OSBS_005,41.4.1,distributed,basePlot,29.696652,-82.025491,WGS84,17N,400791.596,3285612.56,0.4,GIS,26.6,0.28,woodyWetlands,div,20130101,20210303
OSBS_005,41.4.10,distributed,basePlot,29.696642,-82.025502,WGS84,17N,400790.515,3285611.479,1.15,GIS,26.6,0.28,woodyWetlands,div,20130101,20210303
OSBS_005,33,distributed,basePlot,29.696487,-82.025475,WGS84,17N,400793.033,3285594.317,0.22,GeoXH 6000,30.16,0.24,woodyWetlands,bgc|cdw|cfc|dhp|hbp|sme|vst,20130101,20210303
OSBS_005,51,distributed,basePlot,29.696656,-82.025486,WGS84,17N,400792.096,3285613.06,0.15,GeoXH 6000,26.6,0.28,woodyWetlands,bgc|cdw|cfc|dhp|hbp|sme|vst,20130101,20210303
OSBS_006,40.3.1,distributed,basePlot,29.686686,-81.983104,WGS84,17N,404883.092,3284472.626,0.35,GIS,33.13,0.1,evergreenForest,div,20130101,20210301
OSBS_006,40.3.10,distributed,basePlot,29.686676,-81.983092,WGS84,17N,404884.173,3284471.545,1.1,GIS,33.13,0.1,evergreenForest,div,20130101,20210301
OSBS_006,40.1.1,distributed,basePlot,29.686605,-81.983103,WGS84,17N,404883.092,3284463.626,0.35,GIS,33.13,0.1,evergreenForest,div,20130101,20210301
OSBS_006,40.1.10,distributed,basePlot,29.686615,-81.983092,WGS84,17N,404884.173,3284464.707,1.1,GIS,33.13,0.1,evergreenForest,div,20130101,20210301
OSBS_006,40,distributed,basePlot,29.686646,-81.983057,WGS84,17N,404887.592,3284468.126,2.1,GIS,33.13,0.1,evergreenForest,div,20130101,20210301
OSBS_006,41.4.1,distributed,basePlot,29.686691,-81.982902,WGS84,17N,404902.577,3284473.045,0.4,GIS,32.76,0.35,evergreenForest,div,20130101,20210301
OSBS_006,41.4.10,distributed,basePlot,29.686682,-81.982913,WGS84,17N,404901.496,3284471.964,1.15,GIS,32.76,0.35,evergreenForest,div,20130101,20210301
OSBS_006,51,distributed,basePlot,29.686696,-81.982897,WGS84,17N,404903.077,3284473.545,0.15,GeoXH 6000,32.76,0.35,evergreenForest,cdw|cfc|dhp|hbp|vst,20130101,20210301
OSBS_006,49,distributed,basePlot,29.686691,-81.983109,WGS84,17N,404882.592,3284473.126,0.1,GeoXH 6000,33.13,0.1,evergreenForest,cdw|cfc|dhp|hbp|vst,20130101,20210301
OSBS_007,40.3.1,distributed,basePlot,29.690354,-81.962674,WGS84,17N,406863.151,3284862.491,0.36,GIS,34.81,0.2,evergreenForest,div,20130101,20210224
OSBS_007,40.3.10,distributed,basePlot,29.690345,-81.962663,WGS84,17N,406864.232,3284861.41,1.11,GIS,34.81,0.2,evergreenForest,div,20130101,20210224
OSBS_007,40.1.1,distributed,basePlot,29.690273,-81.962674,WGS84,17N,406863.151,3284853.491,0.36,GIS,34.81,0.2,evergreenForest,div,20130101,20210224
OSBS_007,40.1.10,distributed,basePlot,29.690283,-81.962662,WGS84,17N,406864.232,3284854.572,1.11,GIS,34.81,0.2,evergreenForest,div,20130101,20210224
OSBS_007,40,distributed,basePlot,29.690314,-81.962627,WGS84,17N,406867.651,3284857.991,2.11,GIS,34.81,0.2,evergreenForest,div,20130101,20210224
OSBS_007,57,distributed,basePlot,29.690448,-81.962775,WGS84,17N,406853.495,3284873.002,0.11,GeoXH 6000,35.83,0.13,evergreenForest,cdw|cfc|dhp|hbp|vst,20130101,20210525
OSBS_007,61,distributed,basePlot,29.69046,-81.962368,WGS84,17N,406892.891,3284873.982,0.1,GeoXH 6000,32.91,0.12,evergreenForest,cdw|cfc|dhp|hbp|vst,20130101,20210525
OSBS_007,25,distributed,basePlot,29.690099,-81.962363,WGS84,17N,406893,3284833.998,0.25,GeoXH 6000,31.36,0.35,evergreenForest,cdw|cfc|dhp|hbp|vst,20130101,20210525
OSBS_007,21,distributed,basePlot,29.690096,-81.962769,WGS84,17N,406853.706,3284834.002,0.1,GeoXH 6000,33.97,0.11,evergreenForest,cdw|cfc|dhp|hbp|vst,20130101,20210525
OSBS_007,49,distributed,basePlot,29.690359,-81.96268,WGS84,17N,406862.651,3284862.991,0.11,GeoXH 6000,34.81,0.2,evergreenForest,cdw|cfc|dhp|hbp|vst,20130101,20210224
OSBS_008,51,distributed,basePlot,29.68515,-82.007068,WGS84,17N,402562.94,3284322.302,0.1,GeoXH 6000,45.24,0.1,evergreenForest,cdw|cfc|dhp|hbp|vst,20130101,20210527
OSBS_008,61,distributed,basePlot,29.68524,-82.006964,WGS84,17N,402573.04,3284332.229,0.11,GeoXH 6000,44.9,0.13,evergreenForest,cdw|cfc|dhp|hbp|vst,20130101,20210527
OSBS_008,25,distributed,basePlot,29.684879,-82.006953,WGS84,17N,402573.788,3284292.2,0.12,GeoXH 6000,46.37,0.15,evergreenForest,cdw|cfc|dhp|hbp|vst,20130101,20210525
OSBS_008,41.4.1,distributed,basePlot,29.685145,-82.007073,WGS84,17N,402562.44,3284321.802,0.35,GIS,45.24,0.1,evergreenForest,div,20130101,20210527
OSBS_008,41.4.10,distributed,basePlot,29.685135,-82.007084,WGS84,17N,402561.359,3284320.721,1.1,GIS,45.24,0.1,evergreenForest,div,20130101,20210527
OSBS_025,57,tower,basePlot,29.692047,-81.996588,WGS84,17N,403583.488,3285077.826,0.1,GeoXH 6000,43.84,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180509
OSBS_025,59,tower,basePlot,29.692045,-81.996375,WGS84,17N,403604.172,3285077.431,0.1,GeoXH 6000,44.83,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180509
OSBS_025,61,tower,basePlot,29.692046,-81.996183,WGS84,17N,403622.7,3285077.407,0.1,GeoXH 6000,44.94,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180509
OSBS_028,23,tower,basePlot,29.685755,-81.995697,WGS84,17N,403663.73,3284379.853,0.1,GeoXH 6000,44.22,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180614
OSBS_028,25,tower,basePlot,29.685755,-81.995508,WGS84,17N,403681.998,3284379.672,0.1,GeoXH 6000,44.4,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180614
OSBS_028,43,tower,basePlot,29.685922,-81.995513,WGS84,17N,403681.712,3284398.198,0.1,GeoXH 6000,44.9,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180614
OSBS_028,59,tower,basePlot,29.686109,-81.995704,WGS84,17N,403663.39,3284419.159,0.1,GeoXH 6000,45.78,0.11,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180614
OSBS_028,61,tower,basePlot,29.686094,-81.995496,WGS84,17N,403683.521,3284417.224,0.1,GeoXH 6000,45.6,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180614
OSBS_029,59,tower,basePlot,29.69268,-81.989906,WGS84,17N,404230.592,3285142.474,0.1,GeoXH 6000,43.88,0.1,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20130101,20180604
OSBS_029,61,tower,basePlot,29.69269,-81.989701,WGS84,17N,404250.481,3285143.414,0.12,GeoXH 6000,44.02,0.12,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20130101,20180604
OSBS_030,61,tower,basePlot,29.689587,-81.997386,WGS84,17N,403503.935,3284805.946,0.1,GeoXH 6000,44.84,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180621
OSBS_031,25,tower,basePlot,29.688785,-81.990912,WGS84,17N,404129.592,3284711.633,0.22,GeoXH 6000,45.16,0.39,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20130101,20180626
OSBS_031,59,tower,basePlot,29.689145,-81.991106,WGS84,17N,404111.139,3284751.739,0.3,GeoXH 6000,44.94,0.34,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20130101,20180626
OSBS_032,25,tower,basePlot,29.689847,-81.990915,WGS84,17N,404130.348,3284829.385,0.1,GeoXH 6000,45.71,0.12,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180626
OSBS_032,59,tower,basePlot,29.690213,-81.991118,WGS84,17N,404111.055,3284870.048,0.1,GeoXH 6000,45.9,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180626
OSBS_032,39,tower,basePlot,29.690039,-81.991316,WGS84,17N,404091.71,3284850.95,0.1,GeoXH 6000,46.27,0.13,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180626
OSBS_033,25,tower,basePlot,29.689883,-81.989363,WGS84,17N,404280.474,3284831.994,0.12,GeoXH 6000,46.52,0.14,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180626
OSBS_033,39,tower,basePlot,29.690065,-81.989765,WGS84,17N,404241.808,3284852.518,0.1,GeoXH 6000,44.08,0.13,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180626
OSBS_033,57,tower,basePlot,29.690238,-81.989764,WGS84,17N,404241.998,3284871.664,0.27,GeoXH 6000,44.06,0.4,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180626
OSBS_033,61,tower,basePlot,29.690242,-81.989365,WGS84,17N,404280.663,3284871.813,0.21,GeoXH 6000,42.47,0.29,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180626
OSBS_033,43,tower,basePlot,29.690063,-81.989357,WGS84,17N,404281.228,3284852.024,0.26,GeoXH 6000,44.87,0.49,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180626
OSBS_034,21,tower,basePlot,29.688542,-81.9885,WGS84,17N,404362.705,3284682.764,0.1,GeoXH 6000,41.36,0.12,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_034,23,tower,basePlot,29.688541,-81.988298,WGS84,17N,404382.267,3284682.471,0.15,GeoXH 6000,41.63,0.25,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_034,25,tower,basePlot,29.688541,-81.9881,WGS84,17N,404401.411,3284682.248,0.1,GeoXH 6000,41.94,0.11,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_034,39,tower,basePlot,29.688719,-81.988504,WGS84,17N,404362.544,3284702.3,0.17,GeoXH 6000,42.25,0.41,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_034,57,tower,basePlot,29.688895,-81.988507,WGS84,17N,404362.429,3284721.812,0.14,GeoXH 6000,40.87,0.25,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_034,61,tower,basePlot,29.688897,-81.988099,WGS84,17N,404401.893,3284721.777,0.29,GeoXH 6000,42.62,0.5,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_034,43,tower,basePlot,29.688722,-81.988096,WGS84,17N,404402.028,3284702.331,0.13,GeoXH 6000,42.15,0.24,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_035,21,tower,basePlot,29.687343,-81.997772,WGS84,17N,403464.504,3284557.59,0.1,GeoXH 6000,42.87,0.12,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_035,39,tower,basePlot,29.687531,-81.997781,WGS84,17N,403463.758,3284578.367,0.11,GeoXH 6000,43.36,0.15,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_035,59,tower,basePlot,29.687705,-81.997579,WGS84,17N,403483.471,3284597.577,0.1,GeoXH 6000,43.9,0.13,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_036,21,tower,basePlot,29.691253,-81.990714,WGS84,17N,404151.078,3284984.979,0.11,GeoXH 6000,43.35,0.2,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180628
OSBS_036,57,tower,basePlot,29.69161,-81.990706,WGS84,17N,404152.185,3285024.561,0.1,GeoXH 6000,43.95,0.14,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180628
OSBS_039,39,tower,basePlot,29.6933,-81.991025,WGS84,17N,404122.958,3285212.038,0.1,GeoXH 6000,47.33,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180604
OSBS_039,43,tower,basePlot,29.693316,-81.990615,WGS84,17N,404162.58,3285213.457,0.1,GeoXH 6000,46.94,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180604
OSBS_039,57,tower,basePlot,29.693468,-81.991028,WGS84,17N,404122.813,3285230.706,0.1,GeoXH 6000,47.65,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180604
OSBS_040,21,tower,basePlot,29.688798,-81.989759,WGS84,17N,404241.128,3284712.1,0.2,GeoXH 6000,46.99,0.22,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180628
OSBS_040,57,tower,basePlot,29.689159,-81.989759,WGS84,17N,404241.481,3284752.17,0.23,GeoXH 6000,44.67,0.38,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180628
OSBS_041,39,tower,basePlot,29.687526,-81.996535,WGS84,17N,403584.308,3284576.794,0.1,GeoXH 6000,45.14,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_041,61,tower,basePlot,29.687707,-81.996125,WGS84,17N,403624.222,3284596.511,0.1,GeoXH 6000,44.76,0.12,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180625
OSBS_042,61,tower,basePlot,29.69314,-81.996193,WGS84,17N,403622.785,3285198.635,0.16,GeoXH 6000,37.32,0.16,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180510
OSBS_042,57,tower,basePlot,29.693134,-81.996613,WGS84,17N,403582.184,3285198.259,0.18,GeoXH 6000,33.02,0.35,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180510
OSBS_043,39,tower,basePlot,29.691442,-81.989156,WGS84,17N,404301.99,3285004.617,0.2,GeoXH 6000,47.2,0.52,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180621
OSBS_044,21,tower,basePlot,29.690676,-81.992243,WGS84,17N,404002.624,3284922.349,0.1,GeoXH 6000,45.54,0.1,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180628
OSBS_044,39,tower,basePlot,29.69086,-81.992241,WGS84,17N,404002.992,3284942.65,0.11,GeoXH 6000,44.87,0.18,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180628
OSBS_044,61,tower,basePlot,29.691026,-81.99183,WGS84,17N,404042.863,3284960.755,0.12,GeoXH 6000,43.11,0.12,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20130101,20180628
PUUM_014,31,distributed,basePlot,19.587414,-155.339767,WGS84,5N,254563.517,2167506.301,0.2,Geo 7X (H-Star),1764.43,0.33,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,20180101,20200713
PUUM_014,31,distributed,basePlot,19.58746,-155.33972,WGS84,5N,254568.517,2167511.301,2.2,GIS,1764.43,0.33,evergreenForest,div,20180101,20200713
PUUM_034,31,tower,basePlot,19.549032,-155.312376,WGS84,5N,257380.563,2163217.248,0.22,GeoXH 6000,1644.41,0.29,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20180101,20200804
PUUM_034,31,tower,basePlot,19.549077,-155.312329,WGS84,5N,257385.563,2163222.248,2.22,GIS,1644.41,0.29,evergreenForest,div,20180101,20200804
SCBI_022,31,distributed,basePlot,38.882464,-78.123266,WGS84,17N,749535.519,4307667.729,0.18,GeoXH 6000,502.18,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst,20140101,20200219
SCBI_022,21,distributed,basePlot,38.882397,-78.123405,WGS84,17N,749523.682,4307659.908,0.19,GeoXH 6000,502.5,0.27,deciduousForest,brd|cdw|cfc|dhp|hbp|vst,20140101,20200219
SCBI_022,25,distributed,basePlot,38.882394,-78.122943,WGS84,17N,749563.782,4307660.948,0.13,GeoXH 6000,513.8,0.33,deciduousForest,cdw|cfc|dhp|hbp|vst,20140101,20200219
SCBI_022,49,distributed,basePlot,38.88265,-78.123281,WGS84,17N,749533.55,4307688.421,0.23,GeoXH 6000,499.71,0.28,deciduousForest,cdw|cfc|dhp|hbp|vst,20140101,20200219
SCBI_022,51,distributed,basePlot,38.882647,-78.123054,WGS84,17N,749553.227,4307688.631,0.21,GeoXH 6000,506.19,0.32,deciduousForest,cdw|cfc|dhp|hbp|vst,20140101,20200219
SCBI_022,61,distributed,basePlot,38.882734,-78.122935,WGS84,17N,749563.267,4307698.625,0.16,GeoXH 6000,513.69,0.26,deciduousForest,cdw|cfc|dhp|hbp|vst,20140101,20200219
SCBI_045,23,tower,basePlot,38.890387,-78.139428,WGS84,17N,748105.717,4308503.107,0.17,GeoXH 6000,363.61,0.31,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20200304
SCBI_045,31,tower,basePlot,38.890517,-78.139489,WGS84,17N,748099.969,4308517.386,2.19,GIS,359.24,0.21,deciduousForest,div,20140101,20200304
SCBI_045,31,tower,basePlot,38.890473,-78.139548,WGS84,17N,748094.969,4308512.386,0.19,GeoXH 6000,359.24,0.21,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20200304
SCBI_045,39,tower,basePlot,38.890587,-78.139656,WGS84,17N,748085.269,4308524.704,0.1,GeoXH 6000,356.69,0.11,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20200226
SCBI_045,59,tower,basePlot,38.890741,-78.139426,WGS84,17N,748104.659,4308542.452,0.15,GeoXH 6000,356.41,0.18,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20200226
SCBI_045,21,tower,basePlot,38.890388,-78.139665,WGS84,17N,748085.124,4308502.627,0.2,GeoXH 6000,359.09,0.3,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20200304
SCBI_045,49,tower,basePlot,38.890643,-78.139554,WGS84,17N,748093.908,4308531.177,0.41,GeoXH 6000,358.96,0.52,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20200226
SCBI_045,31.1.1,tower,basePlot,38.890478,-78.139542,WGS84,17N,748095.469,4308512.886,0.44,GIS,359.24,0.21,deciduousForest,div,20140101,20200304
SCBI_045,31.1.10,tower,basePlot,38.890487,-78.13953,WGS84,17N,748096.55,4308513.967,1.19,GIS,359.24,0.21,deciduousForest,div,20140101,20200304
SCBI_045,40.3.1,tower,basePlot,38.890638,-78.139548,WGS84,17N,748094.408,4308530.677,0.66,GIS,358.96,0.52,deciduousForest,div,20140101,20200226
SCBI_045,40.3.10,tower,basePlot,38.890628,-78.139536,WGS84,17N,748095.489,4308529.596,1.41,GIS,358.96,0.52,deciduousForest,div,20140101,20200226
SCBI_045,40.1.1,tower,basePlot,38.890557,-78.139551,WGS84,17N,748094.408,4308521.677,0.66,GIS,358.96,0.52,deciduousForest,div,20140101,20200226
SCBI_045,40.1.10,tower,basePlot,38.890567,-78.139539,WGS84,17N,748095.489,4308522.758,1.41,GIS,358.96,0.52,deciduousForest,div,20140101,20200226
SCBI_045,40,tower,basePlot,38.890596,-78.139498,WGS84,17N,748098.908,4308526.177,2.41,GIS,358.96,0.52,deciduousForest,div,20140101,20200226
SCBI_048,43,tower,basePlot,38.892606,-78.135722,WGS84,17N,748419.447,4308759.566,0.17,GeoXH 6000,419.55,0.21,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20200304
SCBI_048,23,tower,basePlot,38.892429,-78.135932,WGS84,17N,748401.897,4308739.274,0.17,GeoXH 6000,416.75,0.21,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20200304
SCBI_064,25,tower,basePlot,38.891434,-78.138859,WGS84,17N,748151.456,4308620.877,0.27,GeoXH 6000,365.05,0.41,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20200304
SCBI_064,43,tower,basePlot,38.891613,-78.138845,WGS84,17N,748151.983,4308640.769,0.28,GeoXH 6000,360.8,0.52,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20200304
SCBI_064,23,tower,basePlot,38.891437,-78.139043,WGS84,17N,748135.444,4308620.691,0.2,GeoXH 6000,354.37,0.29,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20200304
SERC_053,59,tower,basePlot,38.890547,-76.556088,WGS84,18N,365044.682,4305781.32,0.18,GeoXH 6000,6.82,0.26,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20150101,20200311
SERC_053,39,tower,basePlot,38.890366,-76.55631,WGS84,18N,365025.112,4305761.576,0.14,GeoXH 6000,7.71,0.15,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20150101,20200311
SOAP_043,41.1.1,tower,basePlot,37.034455,-119.268717,WGS84,11N,298214.996,4101101.516,0.36,GIS,1247.97,0.13,evergreenForest,div,20150101,20230215
SOAP_043,41.1.10,tower,basePlot,37.034465,-119.268705,WGS84,11N,298216.077,4101102.597,1.11,GIS,1247.97,0.13,evergreenForest,div,20150101,20230215
SOAP_043,31.4.1,tower,basePlot,37.034446,-119.268728,WGS84,11N,298213.996,4101100.516,0.36,GIS,1247.97,0.13,evergreenForest,div,20150101,20230215
SOAP_043,31.4.10,tower,basePlot,37.034436,-119.26874,WGS84,11N,298212.915,4101099.435,1.11,GIS,1247.97,0.13,evergreenForest,div,20150101,20230215
SOAP_043,41,tower,basePlot,37.034497,-119.268668,WGS84,11N,298219.496,4101106.016,2.11,GIS,1247.97,0.13,evergreenForest,div,20150101,20230215
SOAP_043,21,tower,basePlot,37.034266,-119.268964,WGS84,11N,298192.56,4101081.028,0.34,Geo 7X (H-Star),1260.06,0.49,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20150101,20230215
SOAP_043,41,tower,basePlot,37.034451,-119.268722,WGS84,11N,298214.496,4101101.016,0.11,Geo 7X (H-Star),1247.97,0.13,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20150101,20230215
STEI_019,E5,distributed,mammalGrid,45.830848,-90.073755,WGS84,15N,727272.6691,5079418.503,0.12,Geo 7X (H-Star),488.54,0.21,mixedForest,mam,20150101,20210101
STEI_019,A1,distributed,mammalGrid,45.831193,-90.074289,WGS84,15N,727229.7817,5079455.385,NA,GIS,489.48,NA,mixedForest,mam,20150101,20210101
STEI_019,B1,distributed,mammalGrid,45.831197,-90.07416,WGS84,15N,727239.7528,5079456.135,NA,GIS,490.21,NA,mixedForest,mam,20150101,20210101
STEI_019,C1,distributed,mammalGrid,45.8312,-90.074032,WGS84,15N,727249.7239,5079456.886,NA,GIS,490.21,NA,mixedForest,mam,20150101,20210101
STEI_019,D1,distributed,mammalGrid,45.831204,-90.073903,WGS84,15N,727259.6951,5079457.637,NA,GIS,490.21,NA,mixedForest,mam,20150101,20210101
STEI_019,E1,distributed,mammalGrid,45.831207,-90.073774,WGS84,15N,727269.6662,5079458.388,NA,GIS,490.73,NA,mixedForest,mam,20150101,20210101
STEI_019,F1,distributed,mammalGrid,45.831211,-90.073646,WGS84,15N,727279.6373,5079459.138,NA,GIS,490.73,NA,mixedForest,mam,20150101,20210101
STEI_019,G1,distributed,mammalGrid,45.831214,-90.073517,WGS84,15N,727289.6084,5079459.889,NA,GIS,490.73,NA,mixedForest,mam,20150101,20210101
STEI_019,H1,distributed,mammalGrid,45.831218,-90.073389,WGS84,15N,727299.5796,5079460.64,NA,GIS,490.76,NA,mixedForest,mam,20150101,20210101
STEI_019,I1,distributed,mammalGrid,45.831221,-90.07326,WGS84,15N,727309.5507,5079461.39,NA,GIS,490.76,NA,mixedForest,mam,20150101,20210101
STEI_019,J1,distributed,mammalGrid,45.831225,-90.073132,WGS84,15N,727319.5218,5079462.141,NA,GIS,490.76,NA,mixedForest,mam,20150101,20210101
STEI_019,A2,distributed,mammalGrid,45.831104,-90.074284,WGS84,15N,727230.5324,5079445.414,NA,GIS,489.48,NA,mixedForest,mam,20150101,20210101
STEI_019,B2,distributed,mammalGrid,45.831107,-90.074155,WGS84,15N,727240.5036,5079446.164,NA,GIS,490.03,NA,mixedForest,mam,20150101,20210101
STEI_019,C2,distributed,mammalGrid,45.83111,-90.074027,WGS84,15N,727250.4747,5079446.915,NA,GIS,490.03,NA,mixedForest,mam,20150101,20210101
STEI_019,D2,distributed,mammalGrid,45.831114,-90.073898,WGS84,15N,727260.4458,5079447.666,NA,GIS,490.03,NA,mixedForest,mam,20150101,20210101
STEI_019,E2,distributed,mammalGrid,45.831117,-90.073769,WGS84,15N,727270.4169,5079448.416,NA,GIS,490.5,NA,mixedForest,mam,20150101,20210101
STEI_019,F2,distributed,mammalGrid,45.831121,-90.073641,WGS84,15N,727280.388,5079449.167,NA,GIS,490.5,NA,mixedForest,mam,20150101,20210101
STEI_019,G2,distributed,mammalGrid,45.831124,-90.073512,WGS84,15N,727290.3592,5079449.918,NA,GIS,490.5,NA,mixedForest,mam,20150101,20210101
STEI_019,H2,distributed,mammalGrid,45.831128,-90.073384,WGS84,15N,727300.3303,5079450.669,NA,GIS,490.94,NA,mixedForest,mam,20150101,20210101
STEI_019,I2,distributed,mammalGrid,45.831131,-90.073255,WGS84,15N,727310.3014,5079451.419,NA,GIS,490.94,NA,mixedForest,mam,20150101,20210101
STEI_019,J2,distributed,mammalGrid,45.831135,-90.073127,WGS84,15N,727320.2725,5079452.17,NA,GIS,490.94,NA,mixedForest,mam,20150101,20210101
STEI_019,A3,distributed,mammalGrid,45.831014,-90.074279,WGS84,15N,727231.2832,5079435.442,NA,GIS,489.48,NA,mixedForest,mam,20150101,20210101
